Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
3077	1780	3077	1131	18462	6	0	6	6	6	160.496	385.258	4.202	9.303	2.526	9.436	160.496	385.258	4.202	147	377	1	27	22	10
14814	4448	14814	2700	311094	21	0	21	21	21	70.191	389.389	13.644	14.688	1.760	14.897	70.186	389.391	13.644	55	373	1	30	33	25
5973	2574	5973	1540	59730	10	0	10	10	10	129.139	392.674	7.155	10.886	2.292	11.130	129.139	392.674	7.155	118	379	1	24	28	16
13292	4168	13292	2475	292424	22	0	22	22	22	26.111	406.471	9.014	14.534	2.181	14.900	26.111	406.472	9.014	10	390	1	34	34	23
4319	2188	4319	1341	47509	11	0	11	11	11	94.958	403.695	4.668	10.483	2.616	10.778	94.958	403.695	4.668	82	391	1	29	26	12
5204	2444	5204	1506	62448	12	0	12	12	12	179.238	407.025	5.100	11.045	2.584	11.435	179.238	407.025	5.100	166	393	1	27	30	13
6476	2826	6476	1761	97140	15	0	15	15	15	57.858	412.465	5.532	11.907	2.796	12.080	57.858	412.466	5.532	43	396	1	32	33	14
1393	992	1393	583	4179	3	0	3	3	3	150.997	403.357	5.449	6.908	1.779	6.836	150.997	403.357	5.449	142	398	1	21	11	11
1442	1094	1442	681	2884	2	0	2	2	2	126.853	415.375	3.041	7.292	2.065	7.535	126.853	415.375	3.041	116	407	1	22	19	7
1634	1174	1634	730	8170	5	0	5	5	5	3.185	422.725	4.573	7.971	2.748	7.582	3.185	422.725	4.573	0	409	1	11	29	12
2284	1650	2284	895	9136	4	0	4	4	4	155.350	414.032	6.489	8.588	2.562	8.484	155.350	414.032	6.489	142	404	1	25	19	15
12631	4544	12631	2859	517871	41	0	41	41	41	450.327	154.232	16.887	14.786	3.323	14.730	450.321	154.231	16.887	435	136	2	40	36	24
9056	3402	9056	1988	353184	39	0	39	39	39	265.069	331.797	14.874	12.952	2.372	12.676	265.076	331.797	14.874	252	314	2	25	34	24
2204	1938	2204	1023	35264	16	0	16	16	16	495.305	180.168	11.291	8.759	2.565	8.844	495.305	180.168	11.291	483	173	3	25	15	20
6018	2878	6018	1496	162486	27	0	27	27	27	189.470	379.487	13.171	10.596	1.937	10.987	189.477	379.487	13.171	178	367	3	23	26	23
2315	1884	2315	954	64820	28	0	28	28	28	481.958	188.224	12.985	8.349	2.216	8.334	481.958	188.224	12.985	475	175	4	16	27	19
1605	1312	1605	677	36915	23	0	23	23	23	496.579	194.341	11.485	7.387	1.699	7.380	496.581	194.341	11.485	489	188	4	18	14	19
10871	3536	10871	2096	402227	37	0	37	37	37	327.300	253.156	16.314	13.387	1.440	13.742	327.290	253.155	16.314	313	238	4	29	31	22
2249	1528	2249	869	69719	31	0	31	31	31	475.125	106.052	13.752	8.370	2.466	8.211	475.132	106.052	13.752	470	91	5	12	27	19
11177	3686	11177	2261	402372	36	0	36	36	36	386.111	223.608	16.942	13.692	1.895	13.898	386.081	223.608	16.942	371	209	5	34	31	21
2523	1476	2523	898	113535	45	0	45	45	45	462.115	97.235	16.938	8.278	1.679	8.319	462.109	97.235	16.938	455	89	6	14	17	20
6740	2996	6740	1792	289820	43	0	43	43	43	217.926	322.962	17.744	11.317	2.493	11.744	217.933	322.962	17.744	202	311	8	30	28	18
